===============================================================================
Id,USDDKK,len,datetime,open,high,low,close,volume,openinterest,USDPLN,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,USDDKK,USDPLN
14,USDDKK,14,2005-01-21 23:59:59.999989,5.7418,5.6933,5.7468,5.7036,0.0,,USDPLN,14,2005-01-21 23:59:59.999989,3.1584,3.0994,3.1619,3.1134,0.0,,TestStrategy,14,731967.9999999999,Broker,14,100000.0,100000.0,BuySell,14,,,BuySell,14,,,DataTrades,14,,
15,USDDKK,15,2005-01-24 23:59:59.999989,5.7036,5.68,5.72,5.7133,0.0,,USDPLN,15,2005-01-24 23:59:59.999989,3.1135,3.104,3.12,3.1159,0.0,,TestStrategy,15,731970.9999999999,Broker,15,100000.0,100000.0,BuySell,15,,,BuySell,15,,,DataTrades,15,,
16,USDDKK,16,2005-01-25 23:59:59.999989,5.7133,5.6904,5.7485,5.7289,0.0,,USDPLN,16,2005-01-25 23:59:59.999989,3.1159,3.106,3.1479,3.1348,0.0,,TestStrategy,16,731971.9999999999,Broker,16,100000.0,100000.0,BuySell,16,,,BuySell,16,,,DataTrades,16,,
17,USDDKK,17,2005-01-26 23:59:59.999989,5.7289,5.6755,5.736,5.6891,0.0,,USDPLN,17,2005-01-26 23:59:59.999989,3.1348,3.0964,3.1413,3.0999,0.0,,TestStrategy,17,731972.9999999999,Broker,17,100000.0,100000.0,BuySell,17,,,BuySell,17,,,DataTrades,17,,
18,USDDKK,18,2005-01-27 23:59:59.999989,5.6891,5.6689,5.7179,5.711,0.0,,USDPLN,18,2005-01-27 23:59:59.999989,3.0998,3.0929,3.1204,3.1101,0.0,,TestStrategy,18,731973.9999999999,Broker,18,100000.0,100000.0,BuySell,18,,,BuySell,18,,,DataTrades,18,,
19,USDDKK,19,2005-01-28 23:59:59.999989,5.711,5.688,5.7298,5.7112,0.0,,USDPLN,19,2005-01-28 23:59:59.999989,3.1102,3.0781,3.125,3.1074,0.0,,TestStrategy,19,731974.9999999999,Broker,19,100000.0,100000.0,BuySell,19,,,BuySell,19,,,DataTrades,19,,
20,USDDKK,20,2005-01-31 23:59:59.999989,5.7112,5.6966,5.7334,5.7002,0.0,,USDPLN,20,2005-01-31 23:59:59.999989,3.1071,3.1017,3.1318,3.1067,0.0,,TestStrategy,20,731977.9999999999,Broker,20,100000.0,100000.0,BuySell,20,,,BuySell,20,,,DataTrades,20,,
21,USDDKK,21,2005-02-01 23:59:59.999989,5.7002,5.6842,5.722,5.6885,0.0,,USDPLN,21,2005-02-01 23:59:59.999989,3.1066,3.0978,3.1169,3.0985,0.0,,TestStrategy,21,731978.9999999999,Broker,21,100000.0,100000.0,BuySell,21,,,BuySell,21,,,DataTrades,21,,
22,USDDKK,22,2005-02-02 23:59:59.999989,5.6885,5.682,5.7196,5.7147,0.0,,USDPLN,22,2005-02-02 23:59:59.999989,3.0987,3.0745,3.1129,3.0779,0.0,,TestStrategy,22,731979.9999999999,Broker,22,100000.0,100000.0,BuySell,22,,,BuySell,22,,,DataTrades,22,,
23,USDDKK,23,2005-02-03 23:59:59.999989,5.7147,5.7083,5.7501,5.7372,0.0,,USDPLN,23,2005-02-03 23:59:59.999989,3.0779,3.0533,3.0895,3.0586,0.0,,TestStrategy,23,731980.9999999999,Broker,23,100000.0,100000.0,BuySell,23,,,BuySell,23,,,DataTrades,23,,
24,USDDKK,24,2005-02-04 23:59:59.999989,5.7372,5.7058,5.8014,5.8009,0.0,,USDPLN,24,2005-02-04 23:59:59.999989,3.0586,3.0491,3.0877,3.0871,0.0,,TestStrategy,24,731981.9999999999,Broker,24,100000.0,100000.0,BuySell,24,,,BuySell,24,,,DataTrades,24,,
25,USDDKK,25,2005-02-07 23:59:59.999989,5.8009,5.7853,5.8434,5.8306,0.0,,USDPLN,25,2005-02-07 23:59:59.999989,3.0874,3.0737,3.1043,3.0964,0.0,,TestStrategy,25,731984.9999999999,Broker,25,100000.0,100000.0,BuySell,25,,,BuySell,25,,,DataTrades,25,,
26,USDDKK,26,2005-02-08 23:59:59.999989,5.8306,5.814,5.8429,5.8321,0.0,,USDPLN,26,2005-02-08 23:59:59.999989,3.0965,3.0933,3.1384,3.1241,0.0,,TestStrategy,26,731985.9999999999,Broker,26,100000.0,100000.0,BuySell,26,,,BuySell,26,,,DataTrades,26,,
27,USDDKK,27,2005-02-09 23:59:59.999989,5.8321,5.8016,5.8398,5.8057,0.0,,USDPLN,27,2005-02-09 23:59:59.999989,3.1243,3.1127,3.1535,3.1171,0.0,,TestStrategy,27,731986.9999999999,Broker,27,100000.0,100000.0,BuySell,27,,,BuySell,27,,,DataTrades,27,,
28,USDDKK,28,2005-02-10 23:59:59.999989,5.8057,5.7651,5.8405,5.7775,0.0,,USDPLN,28,2005-02-10 23:59:59.999989,3.1171,3.102,3.1426,3.1085,0.0,,TestStrategy,28,731987.9999999999,Broker,28,100000.0,100000.0,BuySell,28,,,BuySell,28,,,DataTrades,28,,
29,USDDKK,29,2005-02-11 23:59:59.999989,5.7775,5.7444,5.7915,5.7528,0.0,,USDPLN,29,2005-02-11 23:59:59.999989,3.1085,3.0869,3.1381,3.0957,0.0,,TestStrategy,29,731988.9999999999,Broker,29,100000.0,100000.0,BuySell,29,,,BuySell,29,,,DataTrades,29,,
30,USDDKK,30,2005-02-14 23:59:59.999989,5.7533,5.7289,5.7564,5.7438,0.0,,USDPLN,30,2005-02-14 23:59:59.999989,3.0957,3.0771,3.1072,3.0847,0.0,,TestStrategy,30,731991.9999999999,Broker,30,100000.0,100000.0,BuySell,30,,,BuySell,30,,,DataTrades,30,,
31,USDDKK,31,2005-02-15 23:59:59.999989,5.7438,5.7021,5.7443,5.715,0.0,,USDPLN,31,2005-02-15 23:59:59.999989,3.0849,3.0435,3.0856,3.0474,0.0,,TestStrategy,31,731992.9999999999,Broker,31,100000.0,100000.0,BuySell,31,,,BuySell,31,,,DataTrades,31,,
32,USDDKK,32,2005-02-16 23:59:59.999989,5.715,5.6966,5.7412,5.7052,0.0,,USDPLN,32,2005-02-16 23:59:59.999989,3.0473,3.0384,3.0874,3.0507,0.0,,TestStrategy,32,731993.9999999999,Broker,32,100000.0,100000.0,BuySell,32,,,BuySell,32,,,DataTrades,32,,
33,USDDKK,33,2005-02-17 23:59:59.999989,5.7052,5.6857,5.7183,5.6934,0.0,,USDPLN,33,2005-02-17 23:59:59.999989,3.0506,3.0437,3.0702,3.0484,0.0,,TestStrategy,33,731994.9999999999,Broker,33,100000.0,100000.0,BuySell,33,,,BuySell,33,,,DataTrades,33,,
34,USDDKK,34,2005-02-18 23:59:59.999989,5.6934,5.6888,5.7168,5.7021,0.0,,USDPLN,34,2005-02-18 23:59:59.999989,3.0484,3.0258,3.0665,3.049,0.0,,TestStrategy,34,731995.9999999999,Broker,34,100000.0,100000.0,BuySell,34,,,BuySell,34,,,DataTrades,34,,
35,USDDKK,35,2005-02-21 23:59:59.999989,5.7021,5.6541,5.7034,5.6588,0.0,,USDPLN,35,2005-02-21 23:59:59.999989,3.049,3.0266,3.0563,3.0272,0.0,,TestStrategy,35,731998.9999999999,Broker,35,100000.0,100000.0,BuySell,35,,,BuySell,35,,,DataTrades,35,,
36,USDDKK,36,2005-02-22 23:59:59.999989,5.6588,5.606,5.6596,5.62,0.0,,USDPLN,36,2005-02-22 23:59:59.999989,3.027,2.9777,3.0279,2.9835,0.0,,TestStrategy,36,731999.9999999999,Broker,36,100000.0,100000.0,BuySell,36,,,BuySell,36,,,DataTrades,36,,
37,USDDKK,37,2005-02-23 23:59:59.999989,5.62,5.6168,5.6422,5.6212,0.0,,USDPLN,37,2005-02-23 23:59:59.999989,2.9836,2.966,2.998,2.9674,0.0,,TestStrategy,37,732000.9999999999,Broker,37,100000.0,100000.0,BuySell,37,,,BuySell,37,,,DataTrades,37,,
38,USDDKK,38,2005-02-24 23:59:59.999989,5.6216,5.6066,5.6461,5.6347,0.0,,USDPLN,38,2005-02-24 23:59:59.999989,2.9676,2.9639,2.9947,2.9769,0.0,,TestStrategy,38,732001.9999999999,Broker,38,100000.0,100000.0,BuySell,38,,,BuySell,38,,,DataTrades,38,,
39,USDDKK,39,2005-02-25 23:59:59.999989,5.6347,5.6032,5.6596,5.6103,0.0,,USDPLN,39,2005-02-25 23:59:59.999989,2.977,2.9259,2.9847,2.9462,0.0,,TestStrategy,39,732002.9999999999,Broker,39,100000.0,100000.0,BuySell,39,,,BuySell,39,,,DataTrades,39,,
40,USDDKK,40,2005-02-28 23:59:59.999989,5.6108,5.6038,5.6499,5.6396,0.0,,USDPLN,40,2005-02-28 23:59:59.999989,2.9465,2.9302,2.9693,2.9431,0.0,,TestStrategy,40,732005.9999999999,Broker,40,100000.0,100000.0,BuySell,40,,,BuySell,40,,,DataTrades,40,,
41,USDDKK,41,2005-03-01 23:59:59.999989,5.6396,5.627,5.6582,5.6496,0.0,,USDPLN,41,2005-03-01 23:59:59.999989,2.943,2.928,2.9712,2.9648,0.0,,TestStrategy,41,732006.9999999999,Broker,41,100000.0,100000.0,BuySell,41,,,BuySell,41,,,DataTrades,41,,
42,USDDKK,42,2005-03-02 23:59:59.999989,5.6496,5.6479,5.6856,5.6655,0.0,,USDPLN,42,2005-03-02 23:59:59.999989,2.965,2.9647,3.0064,2.9935,0.0,,TestStrategy,42,732007.9999999999,Broker,42,100000.0,100000.0,BuySell,42,,,BuySell,42,,,DataTrades,42,,
43,USDDKK,43,2005-03-03 23:59:59.999989,5.6655,5.6536,5.6821,5.6784,0.0,,USDPLN,43,2005-03-03 23:59:59.999989,2.9935,2.9646,3.0068,2.9943,0.0,,TestStrategy,43,732008.9999999999,Broker,43,100000.0,100000.0,BuySell,43,,,BuySell,43,,,DataTrades,43,,
44,USDDKK,44,2005-03-04 23:59:59.999989,5.6784,5.6166,5.6843,5.6242,0.0,,USDPLN,44,2005-03-04 23:59:59.999989,2.9941,2.9182,3.0088,2.9462,0.0,,TestStrategy,44,732009.9999999999,Broker,44,100000.0,100000.0,BuySell,44,,,BuySell,44,,,DataTrades,44,,
45,USDDKK,45,2005-03-07 23:59:59.999989,5.6242,5.6212,5.6466,5.6278,0.0,,USDPLN,45,2005-03-07 23:59:59.999989,2.9462,2.9286,2.9495,2.9332,0.0,,TestStrategy,45,732012.9999999999,Broker,45,99381.19953824136,100008.91890324016,BuySell,45,5.561901000000001,,BuySell,45,,2.9725289999999998,DataTrades,45,,
46,USDDKK,46,2005-03-08 23:59:59.999989,5.6278,5.5712,5.6313,5.5773,0.0,,USDPLN,46,2005-03-08 23:59:59.999989,2.9333,2.9062,2.9429,2.9093,0.0,,TestStrategy,46,732013.9999999999,Broker,46,99381.19953824136,100001.90032720653,BuySell,46,,,BuySell,46,,,DataTrades,46,,
47,USDDKK,47,2005-03-09 23:59:59.999989,5.5773,5.5337,5.5841,5.5421,0.0,,USDPLN,47,2005-03-09 23:59:59.999989,2.9095,2.9006,2.9382,2.9031,0.0,,TestStrategy,47,732014.9999999999,Broker,47,99381.19953824136,99991.01991494125,BuySell,47,,,BuySell,47,,,DataTrades,47,,
48,USDDKK,48,2005-03-10 23:59:59.999989,5.5421,5.5333,5.5563,5.5449,0.0,,USDPLN,48,2005-03-10 23:59:59.999989,2.9029,2.9007,2.9741,2.9553,0.0,,TestStrategy,48,732015.9999999999,Broker,48,99381.19953824136,99962.28090983623,BuySell,48,,,BuySell,48,,,DataTrades,48,,
49,USDDKK,49,2005-03-11 23:59:59.999989,5.5449,5.5226,5.5582,5.5342,0.0,,USDPLN,49,2005-03-11 23:59:59.999989,2.955,2.9091,2.9655,2.9291,0.0,,TestStrategy,49,732016.9999999999,Broker,49,99381.19953824136,99972.89514440093,BuySell,49,,,BuySell,49,,,DataTrades,49,,
50,USDDKK,50,2005-03-14 23:59:59.999989,5.5342,5.5334,5.5832,5.5698,0.0,,USDPLN,50,2005-03-14 23:59:59.999989,2.9294,2.9291,3.0067,2.992,0.0,,TestStrategy,50,732019.9999999999,Broker,50,99381.19953824136,99951.4762212198,BuySell,50,,,BuySell,50,,,DataTrades,50,,
51,USDDKK,51,2005-03-15 23:59:59.999989,5.5698,5.552,5.6016,5.5923,0.0,,USDPLN,51,2005-03-15 23:59:59.999989,2.992,2.9843,3.0455,3.0424,0.0,,TestStrategy,51,732020.9999999999,Broker,51,99381.19953824136,99931.84378608623,BuySell,51,,,BuySell,51,,,DataTrades,51,,
52,USDDKK,52,2005-03-16 23:59:59.999989,5.5923,5.5407,5.5936,5.5567,0.0,,USDPLN,52,2005-03-16 23:59:59.999989,3.0424,3.0199,3.0661,3.0414,0.0,,TestStrategy,52,732021.9999999999,Broker,52,99381.19953824136,99917.82215912832,BuySell,52,,,BuySell,52,,,DataTrades,52,,
53,USDDKK,53,2005-03-17 23:59:59.999989,5.5567,5.549,5.58,5.5682,0.0,,USDPLN,53,2005-03-17 23:59:59.999989,3.0414,3.0361,3.0955,3.043,0.0,,TestStrategy,53,732022.9999999999,Broker,53,99381.19953824136,99921.62049630712,BuySell,53,,,BuySell,53,,,DataTrades,53,,
54,USDDKK,54,2005-03-18 23:59:59.999989,5.5682,5.5682,5.6197,5.6171,0.0,,USDPLN,54,2005-03-18 23:59:59.999989,3.043,3.0063,3.0639,3.0397,0.0,,TestStrategy,54,732023.9999999999,Broker,54,99381.19953824136,99943.55638492199,BuySell,54,,,BuySell,54,,,DataTrades,54,,
55,USDDKK,55,2005-03-21 23:59:59.999989,5.6171,5.6089,5.6657,5.6565,0.0,,USDPLN,55,2005-03-21 23:59:59.999989,3.0395,3.0345,3.1316,3.0774,0.0,,TestStrategy,55,732026.9999999999,Broker,55,99381.19953824136,99938.12340659768,BuySell,55,,,BuySell,55,,,DataTrades,55,,
56,USDDKK,56,2005-03-22 23:59:59.999989,5.6565,5.6309,5.7035,5.6913,0.0,,USDPLN,56,2005-03-22 23:59:59.999989,3.0772,3.0682,3.1436,3.1301,0.0,,TestStrategy,56,732027.9999999999,Broker,56,99381.19953824136,99922.21648590306,BuySell,56,,,BuySell,56,,,DataTrades,56,,
57,USDDKK,57,2005-03-23 23:59:59.999989,5.6913,5.69,5.7448,5.7317,0.0,,USDPLN,57,2005-03-23 23:59:59.999989,3.1299,3.1294,3.198,3.1872,0.0,,TestStrategy,57,732028.9999999999,Broker,57,99381.19953824136,99906.0860786479,BuySell,57,,,BuySell,57,,,DataTrades,57,,
58,USDDKK,58,2005-03-24 23:59:59.999989,5.7317,5.7138,5.7596,5.7529,0.0,,USDPLN,58,2005-03-24 23:59:59.999989,3.1869,3.158,3.1959,3.1778,0.0,,TestStrategy,58,732029.9999999999,Broker,58,99381.19953824136,99920.15891540244,BuySell,58,,,BuySell,58,,,DataTrades,58,,
59,USDDKK,59,2005-03-25 23:59:59.999989,5.7529,5.7421,5.7779,5.7688,0.0,,USDPLN,59,2005-03-25 23:59:59.999989,3.1775,3.1596,3.1877,3.1865,0.0,,TestStrategy,59,732030.9999999999,Broker,59,99381.19953824136,99921.69595549356,BuySell,59,,,BuySell,59,,,DataTrades,59,,
60,USDDKK,60,2005-03-28 23:59:59.999989,5.7688,5.7493,5.7919,5.7565,0.0,,USDPLN,60,2005-03-28 23:59:59.999989,3.1864,3.1819,3.2502,3.2264,0.0,,TestStrategy,60,732033.9999999999,Broker,60,99381.19953824136,99893.80903207451,BuySell,60,,,BuySell,60,,,DataTrades,60,,
61,USDDKK,61,2005-03-29 23:59:59.999989,5.7565,5.7435,5.7745,5.7514,0.0,,USDPLN,61,2005-03-29 23:59:59.999989,3.2264,3.1912,3.2277,3.1971,0.0,,TestStrategy,61,732034.9999999999,Broker,61,99381.19953824136,99908.49386935237,BuySell,61,,,BuySell,61,,,DataTrades,61,,
62,USDDKK,62,2005-03-30 23:59:59.999989,5.7514,5.7356,5.7675,5.766,0.0,,USDPLN,62,2005-03-30 23:59:59.999989,3.1968,3.1542,3.1986,3.1669,0.0,,TestStrategy,62,732035.9999999999,Broker,62,99381.19953824136,99931.76998588885,BuySell,62,,,BuySell,62,,,DataTrades,62,,
63,USDDKK,63,2005-03-31 23:59:59.999989,5.7655,5.7213,5.7669,5.7475,0.0,,USDPLN,63,2005-03-31 23:59:59.999989,3.1667,3.1325,3.1683,3.151,0.0,,TestStrategy,63,732036.9999999999,Broker,63,99381.19953824136,99933.28940499193,BuySell,63,,,BuySell,63,,,DataTrades,63,,
64,USDDKK,64,2005-04-01 23:59:59.999989,5.7475,5.704,5.7866,5.7745,0.0,,USDPLN,64,2005-04-01 23:59:59.999989,3.1512,3.1071,3.1847,3.1743,0.0,,TestStrategy,64,732037.9999999999,Broker,64,99381.19953824136,99931.01771472453,BuySell,64,,,BuySell,64,,,DataTrades,64,,
65,USDDKK,65,2005-04-04 23:59:59.999989,5.7745,5.7729,5.8113,5.808,0.0,,USDPLN,65,2005-04-04 23:59:59.999989,3.1745,3.1738,3.2002,3.1958,0.0,,TestStrategy,65,732040.9999999999,Broker,65,99381.19953824136,99932.44127215428,BuySell,65,,,BuySell,65,,,DataTrades,65,,
66,USDDKK,66,2005-04-05 23:59:59.999989,5.808,5.7805,5.8184,5.7863,0.0,,USDPLN,66,2005-04-05 23:59:59.999989,3.1958,3.182,3.23,3.1998,0.0,,TestStrategy,66,732041.9999999999,Broker,66,99381.19953824136,99921.25520534822,BuySell,66,,,BuySell,66,,,DataTrades,66,,
67,USDDKK,67,2005-04-06 23:59:59.999989,5.7863,5.7693,5.7998,5.7811,0.0,,USDPLN,67,2005-04-06 23:59:59.999989,3.1999,3.1784,3.2128,3.1902,0.0,,TestStrategy,67,732042.9999999999,Broker,67,99381.19953824136,99924.61990660142,BuySell,67,,,BuySell,67,,,DataTrades,67,,
68,USDDKK,68,2005-04-07 23:59:59.999989,5.7811,5.7553,5.8128,5.8091,0.0,,USDPLN,68,2005-04-07 23:59:59.999989,3.1905,3.1618,3.1915,3.19,0.0,,TestStrategy,68,732043.9999999999,Broker,68,99381.19953824136,99936.2129780488,BuySell,68,,,BuySell,68,,,DataTrades,68,,
69,USDDKK,69,2005-04-08 23:59:59.999989,5.8091,5.754,5.8142,5.7615,0.0,,USDPLN,69,2005-04-08 23:59:59.999989,3.19,3.1494,3.2119,3.1704,0.0,,TestStrategy,69,732044.9999999999,Broker,69,99381.19953824136,99927.92130860397,BuySell,69,,,BuySell,69,,,DataTrades,69,,
70,USDDKK,70,2005-04-11 23:59:59.999989,5.7615,5.7273,5.7643,5.7389,0.0,,USDPLN,70,2005-04-11 23:59:59.999989,3.1704,3.1393,3.1723,3.147,0.0,,TestStrategy,70,732047.9999999999,Broker,70,99381.19953824136,99932.05402748645,BuySell,70,,,BuySell,70,,,DataTrades,70,,
71,USDDKK,71,2005-04-12 23:59:59.999989,5.7389,5.7231,5.7898,5.7668,0.0,,USDPLN,71,2005-04-12 23:59:59.999989,3.147,3.1303,3.1798,3.1619,0.0,,TestStrategy,71,732048.9999999999,Broker,71,99381.19953824136,99934.96067099704,BuySell,71,,,BuySell,71,,,DataTrades,71,,
72,USDDKK,72,2005-04-13 23:59:59.999989,5.7668,5.749,5.7957,5.7833,0.0,,USDPLN,72,2005-04-13 23:59:59.999989,3.1618,3.1397,3.1778,3.1632,0.0,,TestStrategy,72,732049.9999999999,Broker,72,99381.19953824136,99940.98051503251,BuySell,72,,,BuySell,72,,,DataTrades,72,,
73,USDDKK,73,2005-04-14 23:59:59.999989,5.7833,5.7802,5.8344,5.8181,0.0,,USDPLN,73,2005-04-14 23:59:59.999989,3.163,3.1613,3.2254,3.2153,0.0,,TestStrategy,73,732050.9999999999,Broker,73,99381.19953824136,99925.4171214798,BuySell,73,,,BuySell,73,,,DataTrades,73,,
74,USDDKK,74,2005-04-15 23:59:59.999989,5.8186,5.7582,5.8291,5.7815,0.0,,USDPLN,74,2005-04-15 23:59:59.999989,3.2156,3.1815,3.2367,3.2111,0.0,,TestStrategy,74,732051.9999999999,Broker,74,99381.19953824136,99912.81769062154,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,USDDKK,75,2005-04-18 23:59:59.999989,5.7815,5.7125,5.7833,5.7247,0.0,,USDPLN,75,2005-04-18 23:59:59.999989,3.2111,3.1985,3.2337,3.2086,0.0,,TestStrategy,75,732054.9999999999,Broker,75,99381.19953824136,99890.96396998689,BuySell,75,,,BuySell,75,,,DataTrades,75,,
76,USDDKK,76,2005-04-19 23:59:59.999989,5.7247,5.6956,5.7401,5.7,0.0,,USDPLN,76,2005-04-19 23:59:59.999989,3.2088,3.1914,3.2371,3.1981,0.0,,TestStrategy,76,732055.9999999999,Broker,76,99381.19953824136,99886.84996313858,BuySell,76,,,BuySell,76,,,DataTrades,76,,
77,USDDKK,77,2005-04-20 23:59:59.999989,5.7,5.6821,5.7338,5.6883,0.0,,USDPLN,77,2005-04-20 23:59:59.999989,3.1979,3.1725,3.2056,3.1776,0.0,,TestStrategy,77,732056.9999999999,Broker,77,99381.19953824136,99893.79074119811,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,USDDKK,78,2005-04-21 23:59:59.999989,5.6883,5.6743,5.719,5.713,0.0,,USDPLN,78,2005-04-21 23:59:59.999989,3.1776,3.1701,3.2167,3.2086,0.0,,TestStrategy,78,732057.9999999999,Broker,78,99893.79074119811,99893.79074119811,BuySell,78,,5.759414499999999,BuySell,78,3.1684495,,DataTrades,78,26.277708923055805,-132.486967724949
79,USDDKK,79,2005-04-22 23:59:59.999989,5.713,5.6883,5.7279,5.7229,0.0,,USDPLN,79,2005-04-22 23:59:59.999989,3.2086,3.1798,3.234,3.1947,0.0,,TestStrategy,79,732058.9999999999,Broker,79,99893.79074119811,99893.79074119811,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,USDDKK,80,2005-04-25 23:59:59.999989,5.7229,5.7096,5.7481,5.7242,0.0,,USDPLN,80,2005-04-25 23:59:59.999989,3.1947,3.1941,3.2501,3.2169,0.0,,TestStrategy,80,732061.9999999999,Broker,80,99893.79074119811,99893.79074119811,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,USDDKK,81,2005-04-26 23:59:59.999989,5.7242,5.7221,5.7526,5.7414,0.0,,USDPLN,81,2005-04-26 23:59:59.999989,3.2167,3.214,3.2501,3.2323,0.0,,TestStrategy,81,732062.9999999999,Broker,81,99893.79074119811,99893.79074119811,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,USDDKK,82,2005-04-27 23:59:59.999989,5.7414,5.7336,5.7697,5.7584,0.0,,USDPLN,82,2005-04-27 23:59:59.999989,3.2323,3.2318,3.2848,3.2772,0.0,,TestStrategy,82,732063.9999999999,Broker,82,99491.68917532206,99873.19920574097,BuySell,82,5.6831545000000006,,BuySell,82,,3.2802769999999994,DataTrades,82,,
83,USDDKK,83,2005-04-28 23:59:59.999989,5.7584,5.7535,5.7789,5.7636,0.0,,USDPLN,83,2005-04-28 23:59:59.999989,3.2771,3.2741,3.3267,3.3165,0.0,,TestStrategy,83,732064.9999999999,Broker,83,99491.68917532206,99851.13808529775,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,USDDKK,84,2005-04-29 23:59:59.999989,5.7636,5.7352,5.7965,5.7914,0.0,,USDPLN,84,2005-04-29 23:59:59.999989,3.3165,3.2884,3.3263,3.3227,0.0,,TestStrategy,84,732065.9999999999,Broker,84,99491.68917532206,99858.91196735496,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,USDDKK,85,2005-05-02 23:59:59.999989,5.7914,5.7814,5.8002,5.7984,0.0,,USDPLN,85,2005-05-02 23:59:59.999989,3.3225,3.3011,3.3317,3.3097,0.0,,TestStrategy,85,732068.9999999999,Broker,85,99491.68917532206,99869.84703378561,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,USDDKK,86,2005-05-03 23:59:59.999989,5.7984,5.741,5.8007,5.7436,0.0,,USDPLN,86,2005-05-03 23:59:59.999989,3.3098,3.2662,3.3228,3.2667,0.0,,TestStrategy,86,732069.9999999999,Broker,86,99491.68917532206,99873.49927727362,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,USDDKK,87,2005-05-04 23:59:59.999989,5.7436,5.7365,5.761,5.7517,0.0,,USDPLN,87,2005-05-04 23:59:59.999989,3.267,3.2282,3.2783,3.2322,0.0,,TestStrategy,87,732070.9999999999,Broker,87,99491.68917532206,99898.14892775186,BuySell,87,,,BuySell,87,,,DataTrades,87,,
88,USDDKK,88,2005-05-05 23:59:59.999989,5.7517,5.7297,5.7576,5.7501,0.0,,USDPLN,88,2005-05-05 23:59:59.999989,3.2324,3.1846,3.2324,3.1947,0.0,,TestStrategy,88,732071.9999999999,Broker,88,99491.68917532206,99920.60196655658,BuySell,88,,,BuySell,88,,,DataTrades,88,,
89,USDDKK,89,2005-05-06 23:59:59.999989,5.7501,5.7405,5.8157,5.8116,0.0,,USDPLN,89,2005-05-06 23:59:59.999989,3.1949,3.1512,3.2239,3.2097,0.0,,TestStrategy,89,732072.9999999999,Broker,89,99491.68917532206,99937.0078322907,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,USDDKK,90,2005-05-09 23:59:59.999989,5.8116,5.7774,5.8171,5.7878,0.0,,USDPLN,90,2005-05-09 23:59:59.999989,3.2109,3.1647,3.2313,3.2157,0.0,,TestStrategy,90,732075.9999999999,Broker,90,99491.68917532206,99923.38064961966,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,USDDKK,91,2005-05-10 23:59:59.999989,5.7878,5.7695,5.8047,5.7803,0.0,,USDPLN,91,2005-05-10 23:59:59.999989,3.2159,3.2151,3.2481,3.2357,0.0,,TestStrategy,91,732076.9999999999,Broker,91,99491.68917532206,99907.92119424162,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,USDDKK,92,2005-05-11 23:59:59.999989,5.7803,5.7634,5.8234,5.8096,0.0,,USDPLN,92,2005-05-11 23:59:59.999989,3.2354,3.2277,3.2599,3.236,0.0,,TestStrategy,92,732077.9999999999,Broker,92,99491.68917532206,99919.95840407777,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,USDDKK,93,2005-05-12 23:59:59.999989,5.8096,5.8092,5.8732,5.8692,0.0,,USDPLN,93,2005-05-12 23:59:59.999989,3.236,3.2345,3.2853,3.2774,0.0,,TestStrategy,93,732078.9999999999,Broker,93,99491.68917532206,99919.29490093843,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,USDDKK,94,2005-05-13 23:59:59.999989,5.8696,5.8638,5.9132,5.9027,0.0,,USDPLN,94,2005-05-13 23:59:59.999989,3.2777,3.2769,3.3149,3.3039,0.0,,TestStrategy,94,732079.9999999999,Broker,94,99491.68917532206,99916.93059909978,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,USDDKK,95,2005-05-16 23:59:59.999989,5.9027,5.881,5.9654,5.8912,0.0,,USDPLN,95,2005-05-16 23:59:59.999989,3.3035,3.3003,3.349,3.3272,0.0,,TestStrategy,95,732082.9999999999,Broker,95,99491.68917532206,99897.76798701896,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,USDDKK,96,2005-05-17 23:59:59.999989,5.8912,5.8756,5.913,5.9011,0.0,,USDPLN,96,2005-05-17 23:59:59.999989,3.3272,3.3152,3.3457,3.3271,0.0,,TestStrategy,96,732083.9999999999,Broker,96,99491.68917532206,99901.95931796143,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,USDDKK,97,2005-05-18 23:59:59.999989,5.9011,5.8659,5.9053,5.8696,0.0,,USDPLN,97,2005-05-18 23:59:59.999989,3.3274,3.2746,3.3441,3.2845,0.0,,TestStrategy,97,732084.9999999999,Broker,97,99491.68917532206,99915.08428255307,BuySell,97,,,BuySell,97,,,DataTrades,97,,
